,ins_true_x,ins_true_y,ins_x,ins_y
3385,33850,33850,33905.33398,33819.30516
3386,33860,33860,33907.04373,33836.43827
3387,33870,33870,33914.18074,33840.445
3388,33880,33880,33923.80573,33850.3644
3389,33890,33890,33930.25485,33868.51049
3390,33900,33900,33945.11982,33888.03076
3391,33910,33910,33958.91525,33893.57241
3392,33920,33920,33967.39795,33911.825
3393,33930,33930,33968.92875,33914.08487
3394,33940,33940,33982.6734,33923.0649
3395,33950,33950,33990.81642,33941.75482
3396,33960,33960,33994.26589,33948.29402
3397,33970,33970,34009.04492,33951.44016
3398,33980,33980,34014.48543,33960.91803
3399,33990,33990,34016.8924,33976.88646
3400,34000,34000,34026.5401,33985.69859
3401,34010,34010,34026.12207,33988.34684
3402,34020,34020,34029.74118,33999.15623
3403,34030,34030,34051.1423,34003.20404
3404,34040,34040,34069.11611,34015.76026
3405,34050,34050,34074.67734,34029.13415
3406,34060,34060,34085.74422,34041.0618
3407,34070,34070,34090.81683,34052.69304
3408,34080,34080,34105.7464,34070.73871
3409,34090,34090,34118.89761,34082.64238
3410,34100,34100,34132.11466,34088.10365
3411,34110,34110,34141.07562,34093.55596
3412,34120,34120,34148.36194,34103.0514
3413,34130,34130,34164.4805,34109.62795
3414,34140,34140,34176.35694,34132.78966
3415,34150,34150,34192.26634,34135.74923
3416,34160,34160,34205.40121,34145.665
3417,34170,34170,34212.3157,34161.62551
3418,34180,34180,34222.67952,34161.44833
3419,34190,34190,34233.12657,34174.91738
3420,34200,34200,34189.09817,34195.97069
3421,34210,34210,34196.77937,34201.22132
3422,34220,34220,34212.93645,34200.81722
3423,34230,34230,34231.40562,34212.92151
3424,34240,34240,34239.89991,34224.82445
3425,34250,34250,34244.34498,34221.1532
3426,34260,34260,34256.8077,34236.01263
3427,34270,34270,34270.09874,34255.12311
3428,34280,34280,34281.402,34260.58254
3429,34290,34290,34293.89178,34278.22712
3430,34300,34300,34308.47893,34289.58108
3431,34310,34310,34315.45484,34300.17084
3432,34320,34320,34331.87267,34311.05956
3433,34330,34330,34339.80934,34320.92726
3434,34340,34340,34356.5383,34333.45608
3435,34350,34350,34369.55005,34342.30334
3436,34360,34360,34383.6285,34351.37641
3437,34370,34370,34393.34088,34365.33087
3438,34380,34380,34406.99484,34373.84268
3439,34390,34390,34409.6668,34384.09967
3440,34400,34400,34408.77672,34394.45307
3441,34410,34410,34418.66295,34401.41964
3442,34420,34420,34430.23666,34413.09174
3443,34430,34430,34430.46599,34418.86718
3444,34440,34440,34437.45466,34432.93492
3445,34450,34450,34447.77976,34441.15162
3446,34460,34460,34460.74907,34453.83309
3447,34470,34470,34466.36611,34469.60378
3448,34480,34480,34473.08878,34481.64521
3449,34490,34490,34490.4698,34498.21178
3450,34500,34500,34495.70827,34506.52466
3451,34510,34510,34512.72216,34516.7628
3452,34520,34520,34522.16384,34527.74399
3453,34530,34530,34539.78155,34538.83386
3454,34540,34540,34546.83573,34550.37964
3455,34550,34550,34558.69025,34559.31855
3456,34560,34560,34556.98331,34570.12714
3457,34570,34570,34570.7917,34574.48907
3458,34580,34580,34577.04471,34584.21138
3459,34590,34590,34578.18746,34588.45684
3460,34600,34600,34587.51939,34591.64695
3461,34610,34610,34597.69271,34610.51527
3462,34620,34620,34619.62382,34625.31187
3463,34630,34630,34633.16387,34634.22345
3464,34640,34640,34649.96789,34645.06427
3465,34650,34650,34665.85618,34661.45804
3466,34660,34660,34687.50924,34672.83094
3467,34670,34670,34704.28563,34695.28635
3468,34680,34680,34713.53512,34708.08169
3469,34690,34690,34720.68983,34713.16364
3470,34700,34700,34741.38787,34725.78465
3471,34710,34710,34749.20221,34743.07067
3472,34720,34720,34762.53278,34756.51241
3473,34730,34730,34772.99456,34777.32514
3474,34740,34740,34786.32501,34792.00356
3475,34750,34750,34793.2235,34803.01148
3476,34760,34760,34809.91913,34812.02096
3477,34770,34770,34811.81943,34817.11627
3478,34780,34780,34832.05498,34823.52172
3479,34790,34790,34840.16632,34834.07101
3480,34800,34800,34847.10646,34844.11523
3481,34810,34810,34852.32141,34860.65304
3482,34820,34820,34859.17352,34873.27277
3483,34830,34830,34869.54278,34884.61665
3484,34840,34840,34874.24402,34890.5765
3485,34850,34850,34884.63061,34906.0579
3486,34860,34860,34897.26298,34917.25824
3487,34870,34870,34903.9987,34931.88616
3488,34880,34880,34902.19974,34937.09012
3489,34890,34890,34913.53186,34947.39192
3490,34900,34900,34914.18992,34967.95041
3491,34910,34910,34921.49081,34982.20487
3492,34920,34920,34933.97131,34989.92203
3493,34930,34930,34938.96019,34991.99892
3494,34940,34940,34948.202,35002.09797
3495,34950,34950,34959.8701,35003.51585
3496,34960,34960,34960.58232,35013.92576
3497,34970,34970,34971.27751,35025.15556
3498,34980,34980,34982.92515,35041.04912
3499,34990,34990,35000.5414,35040.1703
3500,35000,35000,35012.09528,35050.39155
3501,35010,35010,35017.28343,35051.97493
3502,35020,35020,35022.38652,35064.30955
3503,35030,35030,35035.86637,35076.94718
3504,35040,35040,35048.9677,35081.16008
3505,35050,35050,35064.11545,35089.18736
3506,35060,35060,35078.77822,35092.31382
3507,35070,35070,35090.04357,35102.65408
3508,35080,35080,35098.80737,35114.97835
3509,35090,35090,35102.97808,35120.00383
3510,35100,35100,35113.5667,35123.17743
3511,35110,35110,35125.43386,35132.99624
3512,35120,35120,35131.15224,35137.92916
3513,35130,35130,35142.14086,35146.93402
3514,35140,35140,35156.84783,35156.41161
3515,35150,35150,35161.67276,35170.18931
3516,35160,35160,35168.2345,35183.67915
3517,35170,35170,35177.49091,35184.22694
3518,35180,35180,35180.64614,35195.28837
3519,35190,35190,35189.40367,35206.16138
3520,35200,35200,35194.23207,35213.20485
3521,35210,35210,35207.38469,35228.04776
3522,35220,35220,35216.34238,35247.68815
3523,35230,35230,35239.71414,35250.35811
3524,35240,35240,35241.71823,35263.97128
3525,35250,35250,35259.76729,35277.92543
3526,35260,35260,35273.45627,35285.83576
3527,35270,35270,35277.58484,35293.76811
3528,35280,35280,35285.13798,35301.46515
3529,35290,35290,35295.46177,35309.93849
3530,35300,35300,35302.1187,35313.88984
3531,35310,35310,35314.39815,35321.25373
3532,35320,35320,35316.7301,35331.11157
3533,35330,35330,35320.77169,35336.57687
3534,35340,35340,35330.67775,35348.03229
3535,35350,35350,35339.45043,35358.32836
3536,35360,35360,35359.37901,35365.52908
3537,35370,35370,35370.41716,35370.81525
3538,35380,35380,35388.32873,35382.33577
3539,35390,35390,35397.12186,35393.69429
3540,35400,35400,35411.69139,35405.05573
3541,35410,35410,35422.86014,35415.17326
3542,35420,35420,35433.38628,35427.49317
3543,35430,35430,35451.58555,35448.7309
3544,35440,35440,35466.80808,35456.02041
3545,35450,35450,35463.68121,35473.87385
3546,35460,35460,35474.4081,35475.25208
3547,35470,35470,35480.57156,35479.46984
3548,35480,35480,35496.16359,35486.95077
3549,35490,35490,35504.69239,35512.12174
3550,35500,35500,35511.22419,35529.84321
3551,35510,35510,35511.33105,35535.47533
3552,35520,35520,35523.82648,35540.32919
3553,35530,35530,35525.89041,35542.87698
3554,35540,35540,35533.41502,35556.63225
3555,35550,35550,35544.24923,35578.20696
3556,35560,35560,35554.58472,35580.91574
3557,35570,35570,35566.01587,35588.53658
3558,35580,35580,35570.58992,35606.52383
3559,35590,35590,35575.42221,35611.67063
3560,35600,35600,35589.9965,35616.54149
3561,35610,35610,35593.10519,35634.43394
3562,35620,35620,35599.57153,35640.59774
3563,35630,35630,35610.81982,35660.46654
3564,35640,35640,35620.37593,35671.46663
3565,35650,35650,35637.22301,35677.22311
3566,35660,35660,35655.79972,35692.0215
3567,35670,35670,35664.58616,35703.75406
3568,35680,35680,35680.11679,35714.33698
3569,35690,35690,35693.74633,35718.37444
3570,35700,35700,35706.49711,35734.98667
3571,35710,35710,35719.61266,35744.43916
3572,35720,35720,35725.72248,35750.57167
3573,35730,35730,35735.30164,35763.92115
3574,35740,35740,35751.2329,35775.85887
3575,35750,35750,35757.54961,35782.1838
3576,35760,35760,35762.63211,35789.01142
3577,35770,35770,35769.96739,35797.73194
3578,35780,35780,35775.01401,35809.02719
3579,35790,35790,35795.1277,35820.12725
3580,35800,35800,35798.30197,35833.54238
3581,35810,35810,35810.09751,35846.98797
3582,35820,35820,35815.12953,35859.74317
3583,35830,35830,35834.80186,35862.71991
3584,35840,35840,35835.572,35878.38603
3585,35850,35850,35850.62788,35894.15533
3586,35860,35860,35860.084,35906.17247
3587,35870,35870,35871.23356,35905.8539
3588,35880,35880,35881.8192,35907.50433
3589,35890,35890,35898.86031,35922.72017
3590,35900,35900,35908.18225,35928.78578
3591,35910,35910,35922.89353,35933.84481
3592,35920,35920,35935.22052,35950.3098
3593,35930,35930,35943.30549,35960.00818
3594,35940,35940,35960.7928,35959.82991
3595,35950,35950,35970.09861,35979.71865
3596,35960,35960,35977.56909,35987.27021
3597,35970,35970,35992.58229,35995.59545
3598,35980,35980,35993.83936,36008.63439
3599,35990,35990,36003.29241,36011.38812
